ID,Date,tsID,ACTUAL,Temp,Saturday,Sunday
6598,23.12.2011,11,428300.0,6.4,0.0,0
6599,24.12.2011,11,408052.0,5.2,1.0,0
6600,25.12.2011,11,401128.0,11.4,0.0,1
6601,26.12.2011,11,428868.0,11.7,0.0,0
6602,27.12.2011,11,425641.0,10.2,0.0,0
6603,28.12.2011,11,425469.0,7.8,0.0,0
6604,29.12.2011,11,418776.0,8.0,0.0,0
6605,30.12.2011,11,407983.0,7.7,0.0,0
6606,31.12.2011,11,388644.0,8.3,1.0,0
6607,01.01.2012,11,370833.0,5.8,0.0,1
6608,02.01.2012,11,374879.0,7.6,0.0,1
6609,03.01.2012,11,380932.0,5.5,0.0,1
6610,04.01.2012,11,387911.0,6.9,0.0,1
6611,05.01.2012,11,388735.0,4.9,0.0,1
16768,01.01.2010,12,101183.0,-2.0,0.0,1
16769,02.01.2010,12,102366.0,-4.0,0.0,1
16770,03.01.2010,12,103623.0,-2.0,0.0,1
16771,04.01.2010,12,106002.0,3.0,0.0,1
16772,05.01.2010,12,103965.0,2.0,1.0,0
16773,06.01.2010,12,103788.0,1.0,0.0,1
16774,07.01.2010,12,102399.0,1.0,0.0,1
16775,08.01.2010,12,106401.0,0.0,0.0,1
16776,09.01.2010,12,116334.0,1.0,0.0,0
16777,10.01.2010,12,119977.0,-1.0,0.0,0
16778,11.01.2010,12,119594.0,-2.0,0.0,0
16779,12.01.2010,12,113764.0,6.0,1.0,0
16780,13.01.2010,12,112823.0,11.0,0.0,1
16781,14.01.2010,12,122959.0,11.0,0.0,0
16782,15.01.2010,12,123745.0,3.0,0.0,0
16783,16.01.2010,12,123727.0,2.0,0.0,0
16784,17.01.2010,12,124556.0,6.0,0.0,0
16785,18.01.2010,12,125567.0,9.0,0.0,0
16786,19.01.2010,12,118161.0,9.0,1.0,0
16787,20.01.2010,12,114042.0,11.0,0.0,1
16788,21.01.2010,12,120382.0,13.0,0.0,0
16789,22.01.2010,12,120756.0,19.0,0.0,0
16790,23.01.2010,12,121661.0,12.0,0.0,0
16791,24.01.2010,12,121803.0,7.0,0.0,0
16792,25.01.2010,12,122468.0,10.0,0.0,0
16793,26.01.2010,12,115392.0,16.0,1.0,0
16794,27.01.2010,12,110917.0,17.0,0.0,1
16795,28.01.2010,12,120898.0,13.0,0.0,0
16796,29.01.2010,12,121002.0,13.0,0.0,0
16797,30.01.2010,12,121556.0,15.0,0.0,0
16798,31.01.2010,12,121096.0,13.0,0.0,0
16799,01.02.2010,12,118217.0,13.0,0.0,0
16800,02.02.2010,12,108880.0,11.0,1.0,0
16801,03.02.2010,12,106610.0,9.0,0.0,1
16802,04.02.2010,12,115682.0,6.0,0.0,0
16803,05.02.2010,12,114552.0,8.0,0.0,0
16804,06.02.2010,12,113689.0,4.0,0.0,0
16805,07.02.2010,12,114323.0,3.0,0.0,0
16806,08.02.2010,12,114432.0,4.0,0.0,0
16807,09.02.2010,12,107688.0,2.0,1.0,0
16808,10.02.2010,12,104738.0,8.0,0.0,1
16809,11.02.2010,12,114537.0,16.0,0.0,0
16810,12.02.2010,12,114090.0,17.0,0.0,0
16811,13.02.2010,12,111761.0,19.0,0.0,0
16812,14.02.2010,12,111841.0,13.0,0.0,0
16813,15.02.2010,12,112434.0,13.0,0.0,0
16814,16.02.2010,12,104489.0,20.0,1.0,0
16815,17.02.2010,12,102984.0,11.0,0.0,1
16816,18.02.2010,12,112932.0,9.0,0.0,0
16817,19.02.2010,12,113360.0,9.0,0.0,0
16818,20.02.2010,12,113363.0,14.0,0.0,0
16819,21.02.2010,12,113306.0,14.0,0.0,0
16820,22.02.2010,12,113901.0,18.0,0.0,0
16821,23.02.2010,12,104639.0,20.0,1.0,0
16822,24.02.2010,12,102138.0,21.0,0.0,1
16823,25.02.2010,12,112609.0,19.0,0.0,0
16824,26.02.2010,12,111644.0,11.0,0.0,0
16825,27.02.2010,12,110020.0,7.0,0.0,0
16826,28.02.2010,12,110387.0,7.0,0.0,0
16827,01.03.2010,12,111108.0,10.0,0.0,0
16828,02.03.2010,12,102873.0,13.0,1.0,0
16829,03.03.2010,12,102410.0,19.0,0.0,1
16830,04.03.2010,12,113122.0,15.0,0.0,0
16831,05.03.2010,12,113794.0,17.0,0.0,0
16832,06.03.2010,12,114478.0,19.0,0.0,0
16833,07.03.2010,12,112828.0,20.0,0.0,0
16834,08.03.2010,12,100248.0,16.0,0.0,1
16835,09.03.2010,12,102506.0,16.0,1.0,0
16836,10.03.2010,12,101860.0,17.0,0.0,1
16837,11.03.2010,12,112419.0,13.0,0.0,0
16838,12.03.2010,12,111772.0,13.0,0.0,0
16839,13.03.2010,12,110834.0,16.0,0.0,0
16840,14.03.2010,12,109429.0,23.0,0.0,0
16841,15.03.2010,12,108683.0,24.0,0.0,0
16842,16.03.2010,12,98392.0,18.0,1.0,0
16843,17.03.2010,12,97500.0,18.0,0.0,1
16844,18.03.2010,12,105574.0,19.0,0.0,0
16845,19.03.2010,12,106186.0,19.0,0.0,0
16846,20.03.2010,12,108151.0,22.0,0.0,0
16847,21.03.2010,12,108214.0,17.0,0.0,0
16848,22.03.2010,12,108341.0,14.0,0.0,0
16849,23.03.2010,12,99695.0,17.0,1.0,0
16850,24.03.2010,12,97847.0,19.0,0.0,1
16851,25.03.2010,12,107684.0,20.0,0.0,0
16852,26.03.2010,12,105936.0,21.0,0.0,0
16853,27.03.2010,12,105195.0,22.0,0.0,0
16854,28.03.2010,12,106305.0,22.0,0.0,0
16855,29.03.2010,12,105572.0,15.0,0.0,0
16856,30.03.2010,12,99211.0,15.0,1.0,0
16857,31.03.2010,12,96605.0,14.0,0.0,1
16858,01.04.2010,12,104741.0,18.0,0.0,0
16859,02.04.2010,12,103494.0,18.0,0.0,0
16860,03.04.2010,12,104361.0,19.0,0.0,0
16861,04.04.2010,12,101572.0,18.0,0.0,0
16862,05.04.2010,12,101297.0,23.0,0.0,0
16863,06.04.2010,12,95414.0,24.0,1.0,0
16864,07.04.2010,12,93781.0,24.0,0.0,1
16865,08.04.2010,12,101141.0,26.0,0.0,0
16866,09.04.2010,12,101269.0,26.0,0.0,0
16867,10.04.2010,12,100501.0,23.0,0.0,0
16868,11.04.2010,12,100863.0,18.0,0.0,0
16869,12.04.2010,12,99798.0,15.0,0.0,0
16870,13.04.2010,12,94055.0,14.0,1.0,0
16871,14.04.2010,12,92161.0,16.0,0.0,1
16872,15.04.2010,12,100131.0,21.0,0.0,0
16873,16.04.2010,12,98812.0,23.0,0.0,0
16874,17.04.2010,12,97573.0,25.0,0.0,0
16875,18.04.2010,12,97422.0,25.0,0.0,0
16876,19.04.2010,12,96125.0,26.0,0.0,0
16877,20.04.2010,12,88456.0,24.0,1.0,0
16878,21.04.2010,12,83441.0,22.0,0.0,1
16879,22.04.2010,12,93047.0,25.0,0.0,0
16880,23.04.2010,12,93061.0,25.0,0.0,0
16881,24.04.2010,12,93215.0,20.0,0.0,0
16882,25.04.2010,12,93002.0,19.0,0.0,0
16883,26.04.2010,12,92614.0,18.0,0.0,0
16884,27.04.2010,12,85502.0,18.0,1.0,0
16885,28.04.2010,12,83887.0,18.0,0.0,1
16886,29.04.2010,12,92767.0,17.0,0.0,0
16887,30.04.2010,12,91470.0,15.0,0.0,0
16888,01.05.2010,12,80864.0,17.0,0.0,1
16889,02.05.2010,12,78841.0,19.0,0.0,1
16890,03.05.2010,12,80368.0,17.0,0.0,1
16891,04.05.2010,12,80445.0,13.0,1.0,0
16892,05.05.2010,12,80375.0,13.0,0.0,1
16893,06.05.2010,12,88376.0,17.0,0.0,0
16894,07.05.2010,12,86822.0,20.0,0.0,0
16895,08.05.2010,12,85795.0,24.0,0.0,0
16896,09.05.2010,12,77754.0,20.0,0.0,1
16897,10.05.2010,12,78972.0,19.0,0.0,1
16898,11.05.2010,12,78948.0,20.0,1.0,0
16899,12.05.2010,12,78445.0,19.0,0.0,1
16900,13.05.2010,12,86891.0,19.0,0.0,0
16901,14.05.2010,12,87758.0,21.0,0.0,0
16902,15.05.2010,12,87507.0,25.0,0.0,0
16903,16.05.2010,12,87532.0,21.0,0.0,0
16904,17.05.2010,12,87105.0,19.0,0.0,0
16905,18.05.2010,12,81447.0,19.0,1.0,0
16906,19.05.2010,12,80236.0,19.0,0.0,1
16907,20.05.2010,12,87821.0,15.0,0.0,0
16908,21.05.2010,12,88353.0,14.0,0.0,0
16909,22.05.2010,12,87517.0,16.0,0.0,0
16910,23.05.2010,12,86705.0,16.0,0.0,0
16911,24.05.2010,12,86870.0,16.0,0.0,0
16912,25.05.2010,12,80263.0,14.0,1.0,0
16913,26.05.2010,12,77168.0,17.0,0.0,1
16914,27.05.2010,12,83720.0,11.0,0.0,0
16915,28.05.2010,12,83396.0,11.0,0.0,0
16916,29.05.2010,12,84167.0,14.0,0.0,0
16917,30.05.2010,12,83901.0,14.0,0.0,0
16918,31.05.2010,12,85153.0,15.0,0.0,0
16919,01.06.2010,12,79404.0,14.0,1.0,0
16920,02.06.2010,12,76487.0,13.0,0.0,1
16921,03.06.2010,12,84868.0,13.0,0.0,0
16922,04.06.2010,12,84485.0,16.0,0.0,0
16923,05.06.2010,12,84759.0,14.0,0.0,0
16924,06.06.2010,12,84414.0,16.0,0.0,0
16925,07.06.2010,12,84824.0,9.0,0.0,0
16926,08.06.2010,12,79938.0,7.0,1.0,0
16927,09.06.2010,12,78328.0,9.0,0.0,1
16928,10.06.2010,12,85428.0,10.0,0.0,0
16929,11.06.2010,12,84000.0,10.0,0.0,0
16930,12.06.2010,12,75762.0,15.0,0.0,1
16931,13.06.2010,12,83078.0,15.0,0.0,0
16932,14.06.2010,12,81851.0,14.0,0.0,0
16933,15.06.2010,12,76712.0,12.0,1.0,0
16934,16.06.2010,12,75786.0,13.0,0.0,1
16935,17.06.2010,12,81199.0,9.0,0.0,0
16936,18.06.2010,12,81514.0,9.0,0.0,0
16937,19.06.2010,12,82434.0,8.0,0.0,0
16938,20.06.2010,12,82519.0,9.0,0.0,0
16939,21.06.2010,12,83397.0,12.0,0.0,0
16940,22.06.2010,12,77427.0,15.0,1.0,0
16941,23.06.2010,12,75929.0,13.0,0.0,1
16942,24.06.2010,12,81893.0,9.0,0.0,0
16943,25.06.2010,12,83550.0,11.0,0.0,0
16944,26.06.2010,12,85644.0,13.0,0.0,0
16945,27.06.2010,12,85145.0,13.0,0.0,0
16946,28.06.2010,12,86148.0,13.0,0.0,0
16947,29.06.2010,12,78661.0,15.0,1.0,0
16948,30.06.2010,12,77574.0,13.0,0.0,1
16949,01.07.2010,12,83659.0,10.0,0.0,0
16950,02.07.2010,12,82902.0,10.0,0.0,0
16951,03.07.2010,12,84111.0,9.0,0.0,0
16952,04.07.2010,12,84066.0,7.0,0.0,0
16953,05.07.2010,12,84368.0,11.0,0.0,0
16954,06.07.2010,12,77182.0,12.0,1.0,0
16955,07.07.2010,12,74887.0,10.0,0.0,1
16956,08.07.2010,12,82402.0,6.0,0.0,0
16957,09.07.2010,12,81829.0,0.0,0.0,0
16958,10.07.2010,12,83806.0,1.0,0.0,0
16959,11.07.2010,12,84094.0,4.0,0.0,0
16960,12.07.2010,12,84006.0,10.0,0.0,0
16961,13.07.2010,12,77729.0,10.0,1.0,0
16962,14.07.2010,12,76144.0,7.0,0.0,1
16963,15.07.2010,12,84298.0,9.0,0.0,0
16964,16.07.2010,12,84400.0,15.0,0.0,0
16965,17.07.2010,12,84216.0,8.0,0.0,0
16966,18.07.2010,12,84786.0,7.0,0.0,0
16967,19.07.2010,12,84320.0,12.0,0.0,0
16968,20.07.2010,12,78636.0,13.0,1.0,0
16969,21.07.2010,12,77326.0,7.0,0.0,1
16970,22.07.2010,12,85047.0,5.0,0.0,0
16971,23.07.2010,12,85481.0,4.0,0.0,0
16972,24.07.2010,12,85081.0,7.0,0.0,0
16973,25.07.2010,12,84642.0,9.0,0.0,0
16974,26.07.2010,12,84851.0,11.0,0.0,0
16975,27.07.2010,12,78881.0,6.0,1.0,0
16976,28.07.2010,12,77432.0,1.0,0.0,1
16977,29.07.2010,12,85177.0,1.0,0.0,0
16978,30.07.2010,12,85082.0,0.0,0.0,0
16979,31.07.2010,12,85611.0,1.0,0.0,0
16980,01.08.2010,12,85438.0,2.0,0.0,0
16981,02.08.2010,12,85126.0,2.0,0.0,0
16982,03.08.2010,12,78209.0,1.0,1.0,0
16983,04.08.2010,12,76118.0,7.0,0.0,1
16984,05.08.2010,12,84293.0,-1.0,0.0,0
16985,06.08.2010,12,83588.0,-3.0,0.0,0
16986,07.08.2010,12,83008.0,4.0,0.0,0
16987,08.08.2010,12,83249.0,1.0,0.0,0
16988,09.08.2010,12,84333.0,0.0,0.0,0
16989,10.08.2010,12,77538.0,1.0,1.0,0
16990,11.08.2010,12,76619.0,2.0,0.0,1
16991,12.08.2010,12,85233.0,0.0,0.0,0
16992,13.08.2010,12,84966.0,4.0,0.0,0
16993,14.08.2010,12,85402.0,4.0,0.0,0
16994,15.08.2010,12,84962.0,1.0,0.0,0
16995,16.08.2010,12,85163.0,1.0,0.0,0
16996,17.08.2010,12,79139.0,-2.0,1.0,0
16997,18.08.2010,12,78439.0,-3.0,0.0,1
16998,19.08.2010,12,85819.0,-1.0,0.0,0
16999,20.08.2010,12,86209.0,0.0,0.0,0
17000,21.08.2010,12,85152.0,-3.0,0.0,0
17001,22.08.2010,12,85986.0,-3.0,0.0,0
17002,23.08.2010,12,86499.0,-4.0,0.0,0
17003,24.08.2010,12,79474.0,-3.0,1.0,0
17004,25.08.2010,12,77929.0,0.0,0.0,1
17005,26.08.2010,12,85623.0,1.0,0.0,0
17006,27.08.2010,12,85825.0,1.0,0.0,0
17007,28.08.2010,12,87372.0,-1.0,0.0,0
17008,29.08.2010,12,88924.0,1.0,0.0,0
17009,30.08.2010,12,88628.0,1.0,0.0,0
17010,31.08.2010,12,81698.0,-4.0,1.0,0
17011,01.09.2010,12,80060.0,-4.0,0.0,1
17012,02.09.2010,12,86567.0,-4.0,0.0,0
17013,03.09.2010,12,86898.0,-11.0,0.0,0
17014,04.09.2010,12,87249.0,-19.0,0.0,0
17015,05.09.2010,12,87391.0,-22.0,0.0,0
17016,06.09.2010,12,87550.0,-16.0,0.0,0
17017,07.09.2010,12,82012.0,-12.0,1.0,0
17018,08.09.2010,12,80379.0,-9.0,0.0,1
17019,09.09.2010,12,88345.0,-8.0,0.0,0
17020,10.09.2010,12,88258.0,-2.0,0.0,0
17021,11.09.2010,12,86989.0,-8.0,0.0,0
17022,12.09.2010,12,87613.0,-14.0,0.0,0
17023,13.09.2010,12,88904.0,-13.0,0.0,0
17024,14.09.2010,12,82361.0,-16.0,1.0,0
17025,15.09.2010,12,80585.0,-19.0,0.0,1
17026,16.09.2010,12,89153.0,-19.0,0.0,0
17027,17.09.2010,12,89803.0,-19.0,0.0,0
17028,18.09.2010,12,89312.0,-25.0,0.0,0
17029,19.09.2010,12,90548.0,-26.0,0.0,0
17030,20.09.2010,12,90919.0,-22.0,0.0,0
17031,21.09.2010,12,84173.0,-17.0,1.0,0
17032,22.09.2010,12,82931.0,-22.0,0.0,1
17033,23.09.2010,12,91892.0,-23.0,0.0,0
17034,24.09.2010,12,92712.0,-24.0,0.0,0
17035,25.09.2010,12,93153.0,-25.0,0.0,0
17036,26.09.2010,12,94333.0,-27.0,0.0,0
17037,27.09.2010,12,95588.0,-22.0,0.0,0
17038,28.09.2010,12,90066.0,-21.0,1.0,0
17039,29.09.2010,12,87859.0,-25.0,0.0,1
17040,30.09.2010,12,97442.0,-22.0,0.0,0
17041,01.10.2010,12,98038.0,-17.0,0.0,0
17042,02.10.2010,12,98721.0,-4.0,0.0,0
17043,03.10.2010,12,99315.0,-6.0,0.0,0
17044,04.10.2010,12,100144.0,-4.0,0.0,0
17045,05.10.2010,12,95549.0,-4.0,1.0,0
17046,06.10.2010,12,92997.0,-9.0,0.0,1
17047,07.10.2010,12,100821.0,-22.0,0.0,0
17048,08.10.2010,12,100764.0,-27.0,0.0,0
17049,09.10.2010,12,101925.0,-23.0,0.0,0
17050,10.10.2010,12,102008.0,-11.5,0.0,0
17051,11.10.2010,12,102181.0,-7.0,0.0,0
17052,12.10.2010,12,95560.0,-6.0,1.0,0
17053,13.10.2010,12,94205.0,-6.0,0.0,1
17054,14.10.2010,12,102736.0,-10.5,0.0,0
17055,15.10.2010,12,102583.0,-15.0,0.0,0
17056,16.10.2010,12,103640.0,-20.5,0.0,0
17057,17.10.2010,12,103643.0,-24.5,0.0,0
17058,18.10.2010,12,103390.0,-21.5,0.0,0
17059,19.10.2010,12,97868.0,-17.5,1.0,0
17060,20.10.2010,12,95656.0,-13.0,0.0,1
17061,21.10.2010,12,103050.0,-13.0,0.0,0
17062,22.10.2010,12,102566.0,-22.0,0.0,0
17063,23.10.2010,12,101436.0,-26.0,0.0,0
17064,24.10.2010,12,102442.0,-21.0,0.0,0
17065,25.10.2010,12,103588.0,-19.0,0.0,0
17066,26.10.2010,12,97072.0,-14.0,1.0,0
17067,27.10.2010,12,94805.0,-9.0,0.0,1
17068,28.10.2010,12,103807.0,-7.5,0.0,0
17069,29.10.2010,12,103862.0,-16.5,0.0,0
17070,30.10.2010,12,103536.0,-13.5,0.0,0
17071,31.10.2010,12,103394.0,-16.5,0.0,0
17072,01.11.2010,12,101478.0,-21.5,0.0,0
17073,02.11.2010,12,94982.0,-22.0,1.0,0
17074,03.11.2010,12,92284.0,-16.0,0.0,1
17075,04.11.2010,12,91519.0,-11.0,0.0,1
17076,05.11.2010,12,99234.0,-9.0,0.0,0
17077,06.11.2010,12,98996.0,-12.0,0.0,0
17078,07.11.2010,12,99238.0,-12.0,0.0,0
17079,08.11.2010,12,99602.0,-9.0,0.0,0
17080,09.11.2010,12,94015.0,-9.0,1.0,0
17081,10.11.2010,12,92602.0,-5.5,0.0,1
17082,11.11.2010,12,99944.0,-2.0,0.0,0
17083,12.11.2010,12,99554.0,-4.5,0.0,0
17084,13.11.2010,12,100457.0,-3.5,0.0,0
17085,14.11.2010,12,101064.0,-5.0,0.0,0
17086,15.11.2010,12,101112.0,-5.0,0.0,0
17087,16.11.2010,12,95848.0,-6.0,1.0,0
17088,17.11.2010,12,94726.0,-6.5,0.0,1
17089,18.11.2010,12,103067.0,-8.0,0.0,0
17090,19.11.2010,12,104077.0,-6.0,0.0,0
17091,20.11.2010,12,105176.0,-5.0,0.0,0
17092,21.11.2010,12,104496.0,-9.0,0.0,0
17093,22.11.2010,12,104235.0,-10.0,0.0,0
17094,23.11.2010,12,97911.0,-13.5,1.0,0
17095,24.11.2010,12,96356.0,-9.5,0.0,1
17096,25.11.2010,12,104978.0,-12.0,0.0,0
17097,26.11.2010,12,105596.0,-12.5,0.0,0
17098,27.11.2010,12,104687.0,-13.0,0.0,0
17099,28.11.2010,12,104973.0,-12.5,0.0,0
17100,29.11.2010,12,105782.0,-11.5,0.0,0
17101,30.11.2010,12,99927.0,-12.0,1.0,0
17102,01.12.2010,12,98208.0,-8.5,0.0,1
17103,02.12.2010,12,106898.0,-10.0,0.0,0
17104,03.12.2010,12,107230.0,-11.0,0.0,0
17105,04.12.2010,12,107033.0,-20.0,0.0,0
17106,05.12.2010,12,106507.0,-19.5,0.0,0
17107,06.12.2010,12,106321.0,-17.0,0.0,0
17108,07.12.2010,12,100557.0,-18.5,1.0,0
17109,08.12.2010,12,99170.0,-24.5,0.0,1
17110,09.12.2010,12,109097.0,-24.5,0.0,0
17111,10.12.2010,12,109612.0,-21.0,0.0,0
17112,11.12.2010,12,109924.0,-18.0,0.0,0
17113,12.12.2010,12,109972.0,-11.5,0.0,0
17114,13.12.2010,12,110645.0,-14.5,0.0,0
17115,14.12.2010,12,104114.0,-13.5,1.0,0
17116,15.12.2010,12,102069.0,-11.0,0.0,1
17117,16.12.2010,12,112461.0,-15.5,0.0,0
17118,17.12.2010,12,113973.0,-15.0,0.0,0
17119,18.12.2010,12,111985.0,-11.5,0.0,0
17120,19.12.2010,12,113141.0,-8.5,0.0,0
17121,20.12.2010,12,114863.0,1.5,0.0,0
17122,21.12.2010,12,107326.0,4.5,1.0,0
17123,22.12.2010,12,103086.0,-2.0,0.0,1
17124,23.12.2010,12,111217.0,-7.0,0.0,0
17125,24.12.2010,12,110641.0,-9.5,0.0,0
17126,25.12.2010,12,110020.0,-8.0,0.0,0
17127,26.12.2010,12,109714.0,-4.5,0.0,0
17128,27.12.2010,12,108359.0,-13.0,0.0,0
17129,28.12.2010,12,101324.0,-13.0,1.0,0
17130,29.12.2010,12,98827.0,-4.5,0.0,1
17131,30.12.2010,12,104344.0,-5.0,0.0,0
17132,31.12.2010,12,99580.0,-4.0,0.0,0
17133,01.01.2011,12,91020.0,-5.5,0.0,1
17134,02.01.2011,12,94515.0,-7.5,0.0,1
17135,03.01.2011,12,99690.0,-8.0,0.0,1
17136,04.01.2011,12,99890.0,-6.5,1.0,0
17137,05.01.2011,12,99088.0,-1.0,0.0,1
17138,06.01.2011,12,98169.0,2.5,0.0,1
17139,07.01.2011,12,97976.0,4.5,0.0,1
17140,08.01.2011,12,99355.0,0.5,0.0,1
17141,09.01.2011,12,108240.0,-1.0,0.0,0
17142,10.01.2011,12,106443.0,6.5,0.0,0
17143,11.01.2011,12,98749.0,4.0,1.0,0
17144,12.01.2011,12,97266.0,2.0,0.0,1
17145,13.01.2011,12,105519.0,0.0,0.0,0
17146,14.01.2011,12,106164.0,1.5,0.0,0
17147,15.01.2011,12,108192.0,0.0,0.0,0
17148,16.01.2011,12,108918.0,1.0,0.0,0
17149,17.01.2011,12,109392.0,0.5,0.0,0
17150,18.01.2011,12,104553.0,1.5,1.0,0
17151,19.01.2011,12,103745.0,1.0,0.0,1
17152,20.01.2011,12,112679.0,4.0,0.0,0
17153,21.01.2011,12,113745.0,6.0,0.0,0
17154,22.01.2011,12,112450.0,5.5,0.0,0
17155,23.01.2011,12,112619.0,7.5,0.0,0
17156,24.01.2011,12,113137.0,10.5,0.0,0
17157,25.01.2011,12,107062.0,9.5,1.0,0
17158,26.01.2011,12,106820.0,5.0,0.0,1
17159,27.01.2011,12,116018.0,3.5,0.0,0
17160,28.01.2011,12,117756.0,4.0,0.0,0
17161,29.01.2011,12,118584.0,5.0,0.0,0
17162,30.01.2011,12,119929.0,7.5,0.0,0
17163,31.01.2011,12,120233.0,4.0,0.0,0
17164,01.02.2011,12,111419.0,6.5,1.0,0
17165,02.02.2011,12,109523.0,6.5,0.0,1
17166,03.02.2011,12,117763.0,6.0,0.0,0
17167,04.02.2011,12,115717.0,7.5,0.0,0
17168,05.02.2011,12,115010.0,6.5,0.0,0
17169,06.02.2011,12,115926.0,7.5,0.0,0
17170,07.02.2011,12,115937.0,8.0,0.0,0
17171,08.02.2011,12,109329.0,7.0,1.0,0
17172,09.02.2011,12,106291.0,11.5,0.0,1
17173,10.02.2011,12,114200.0,7.5,0.0,0
17174,11.02.2011,12,114625.0,7.0,0.0,0
17175,12.02.2011,12,114266.0,7.0,0.0,0
17176,13.02.2011,12,113115.0,6.0,0.0,0
17177,14.02.2011,12,112829.0,7.0,0.0,0
17178,15.02.2011,12,102868.0,5.5,1.0,0
17179,16.02.2011,12,100541.0,10.5,0.0,1
17180,17.02.2011,12,110067.0,14.0,0.0,0
17181,18.02.2011,12,108612.0,14.0,0.0,0
17182,19.02.2011,12,107845.0,15.5,0.0,0
17183,20.02.2011,12,107407.0,12.5,0.0,0
17184,21.02.2011,12,110128.0,7.0,0.0,0
17185,22.02.2011,12,104303.0,8.5,1.0,0
17186,23.02.2011,12,103386.0,12.0,0.0,1
17187,24.02.2011,12,109998.0,5.5,0.0,0
17188,25.02.2011,12,107728.0,8.0,0.0,0
17189,26.02.2011,12,106670.0,11.0,0.0,0
17190,27.02.2011,12,107614.0,13.0,0.0,0
17191,28.02.2011,12,104343.0,16.0,0.0,0
17192,01.03.2011,12,98225.0,22.5,1.0,0
17193,02.03.2011,12,97793.0,14.0,0.0,1
17194,03.03.2011,12,107226.0,12.0,0.0,0
17195,04.03.2011,12,106517.0,14.0,0.0,0
17196,05.03.2011,12,106228.0,15.5,0.0,0
17197,06.03.2011,12,104129.0,16.5,0.0,0
17198,07.03.2011,12,102903.0,16.0,0.0,0
17199,08.03.2011,12,93951.0,14.5,1.0,0
17200,09.03.2011,12,93312.0,16.0,0.0,1
17201,10.03.2011,12,94125.0,15.0,0.0,1
17202,11.03.2011,12,102481.0,9.0,0.0,0
17203,12.03.2011,12,102455.0,13.0,0.0,0
17204,13.03.2011,12,101939.0,12.0,0.0,0
17205,14.03.2011,12,100005.0,14.5,0.0,0
17206,15.03.2011,12,93779.0,14.5,1.0,0
17207,16.03.2011,12,90311.0,15.5,0.0,1
17208,17.03.2011,12,98865.0,17.5,0.0,0
17209,18.03.2011,12,99419.0,20.5,0.0,0
17210,19.03.2011,12,100940.0,16.0,0.0,0
17211,20.03.2011,12,101152.0,10.5,0.0,0
17212,21.03.2011,12,102210.0,12.5,0.0,0
17213,22.03.2011,12,95105.0,18.0,1.0,0
17214,23.03.2011,12,92917.0,19.5,0.0,1
17215,24.03.2011,12,100367.0,23.5,0.0,0
17216,25.03.2011,12,99120.0,23.0,0.0,0
17217,26.03.2011,12,98747.0,24.0,0.0,0
17218,27.03.2011,12,96675.0,24.0,0.0,0
17219,28.03.2011,12,97435.0,26.5,0.0,0
17220,29.03.2011,12,92636.0,25.5,1.0,0
17221,30.03.2011,12,90933.0,24.5,0.0,1
17222,31.03.2011,12,98582.0,24.0,0.0,0
17223,01.04.2011,12,100782.0,23.5,0.0,0
17224,02.04.2011,12,100962.0,22.0,0.0,0
17225,03.04.2011,12,101411.0,21.5,0.0,0
17226,04.04.2011,12,100634.0,17.5,0.0,0
17227,05.04.2011,12,96209.0,14.5,1.0,0
17228,06.04.2011,12,93536.0,14.5,0.0,1
17229,07.04.2011,12,100959.0,17.5,0.0,0
17230,08.04.2011,12,101471.0,17.0,0.0,0
17231,09.04.2011,12,101154.0,19.5,0.0,0
17232,10.04.2011,12,101127.0,22.0,0.0,0
17233,11.04.2011,12,100936.0,23.0,0.0,0
17234,12.04.2011,12,95681.0,21.5,1.0,0
17235,13.04.2011,12,93937.0,19.5,0.0,1
17236,14.04.2011,12,100652.0,21.5,0.0,0
17237,15.04.2011,12,98995.0,21.5,0.0,0
17238,16.04.2011,12,98185.0,20.0,0.0,0
17239,17.04.2011,12,98215.0,20.0,0.0,0
17240,18.04.2011,12,96942.0,18.5,0.0,0
17241,19.04.2011,12,89631.0,15.0,1.0,0
17242,20.04.2011,12,86219.0,14.0,0.0,1
17243,21.04.2011,12,95569.0,16.5,0.0,0
17244,22.04.2011,12,94029.0,19.0,0.0,0
17245,23.04.2011,12,93316.0,19.5,0.0,0
17246,24.04.2011,12,92860.0,18.5,0.0,0
17247,25.04.2011,12,92314.0,20.0,0.0,0
17248,26.04.2011,12,88140.0,19.5,1.0,0
17249,27.04.2011,12,83654.0,21.5,0.0,1
17250,28.04.2011,12,90559.0,19.0,0.0,0
17251,29.04.2011,12,89623.0,19.0,0.0,0
17252,30.04.2011,12,86832.0,20.0,0.0,0
17253,01.05.2011,12,78229.0,18.0,0.0,1
17254,02.05.2011,12,79103.0,18.0,0.0,1
17255,03.05.2011,12,79579.0,19.0,1.0,0
17256,04.05.2011,12,78307.0,19.5,0.0,1
17257,05.05.2011,12,89195.0,21.0,0.0,0
17258,06.05.2011,12,89537.0,22.0,0.0,0
17259,07.05.2011,12,88712.0,22.5,0.0,0
17260,08.05.2011,12,86774.0,21.0,0.0,0
17261,09.05.2011,12,76922.0,20.0,0.0,1
17262,10.05.2011,12,77021.0,20.5,1.0,0
17263,11.05.2011,12,77234.0,19.0,0.0,1
17264,12.05.2011,12,86209.0,16.0,0.0,0
17265,13.05.2011,12,85482.0,16.0,0.0,0
